140	101	-1
131	82	1
17	54	1
76	31	-1
24	206	-1
63	18	1
175	130	-1
123	48	-1
60	84	-1
21	126	1
29	86	1
64	181	-1
85	232	-1
76	273	-1
15	157	-1
31	301	-1
90	77	1
128	51	-1
165	184	1
127	140	-1
119	116	-1
68	163	-1
154	104	1
33	8	1
101	141	-1
173	214	1
160	149	-1
13	3	1
25	6	1
125	80	1
7	1	-1
16	4	1
121	295	1
25	182	1
131	109	-1
180	201	-1
173	111	-1
174	235	-1
15	188	-1
39	10	-1
12	3	1
20	210	-1
36	157	-1
82	158	1
130	51	-1
4	1	-1
157	150	1
27	19	-1
115	105	-1
134	257	1
111	221	1
116	42	1
58	77	-1
49	161	1
160	249	-1
0	100	-1
90	30	-1
83	80	-1
74	298	-1
170	208	1
44	12	1
150	303	1
56	263	1
128	204	-1
146	146	1
44	93	1
1	262	1
137	59	1
150	71	-1
76	187	-1
157	208	1
29	112	-1
153	136	-1
77	259	-1
77	24	-1
55	239	-1
67	170	1
131	246	-1
149	303	-1
17	144	-1
40	205	1
15	49	1
30	258	1
115	207	-1
138	78	-1
98	33	-1
163	124	1
132	296	-1
37	209	1
68	125	1
164	218	1
43	42	1
134	196	-1
47	187	-1
82	26	-1
125	273	-1
77	202	-1
139	201	-1
105	63	-1
45	225	1
163	131	-1
114	300	-1
167	294	1
152	72	-1
133	153	1
55	165	1
54	42	1
122	178	-1
26	159	1
50	143	-1
124	234	-1
94	87	1
130	95	1
49	220	1
73	246	-1
60	159	1
2	0	1
56	173	-1
145	186	1
119	46	1
111	39	-1
95	72	-1
165	94	1
38	172	-1
108	38	-1
122	95	-1
64	295	1
37	72	-1
163	110	1
164	269	-1
26	217	-1
92	283	1
114	41	-1
57	88	1
77	23	1
166	303	1
21	288	-1
74	162	-1
140	171	-1
144	185	-1
105	41	1
60	264	-1
103	139	1
90	168	1
69	153	1
144	212	1
58	122	-1
81	132	-1
113	73	-1
77	117	-1
59	17	-1
113	41	1
155	163	-1
160	287	-1
129	205	-1
147	66	-1
143	268	-1
6	150	1
41	17	1
76	23	1
160	174	-1
176	256	1
30	241	1
145	238	1
37	58	1
151	71	-1
42	103	-1
159	301	1
162	286	-1
4	27	-1
64	170	-1
147	166	-1
155	280	1
110	112	-1
6	229	-1
55	16	1
58	16	1
53	110	1
