35	9	-1
33	117	-1
156	203	-1
70	36	1
11	44	-1
80	190	-1
96	136	-1
53	283	1
130	62	-1
5	106	1
145	127	1
19	44	-1
142	62	-1
8	226	-1
64	157	-1
114	91	-1
73	246	-1
24	6	-1
178	189	-1
47	184	1
66	240	-1
84	215	-1
32	266	-1
113	96	1
72	285	-1
64	181	-1
17	144	-1
30	241	1
65	282	-1
124	183	-1
176	219	-1
157	78	-1
143	285	-1
112	108	-1
41	262	1
92	31	1
144	251	-1
76	250	1
86	154	-1
22	293	-1
109	302	-1
0	114	-1
127	240	-1
176	137	1
116	283	1
3	0	1
71	45	-1
50	13	-1
132	56	1
146	234	-1
136	74	1
5	66	-1
44	93	1
137	225	1
37	10	-1
118	66	1
12	3	1
5	81	1
133	220	-1
145	190	1
140	141	-1
13	40	-1
146	66	-1
115	105	-1
99	33	1
107	37	-1
148	118	1
116	100	-1
42	43	-1
97	154	-1
154	104	1
62	242	1
125	273	-1
132	296	-1
77	206	1
81	132	-1
173	214	1
26	113	1
126	226	1
106	93	-1
2	156	1
158	255	1
76	189	-1
57	151	-1
149	101	-1
37	237	-1
123	138	1
80	25	-1
159	81	1
165	94	1
52	257	-1
34	9	-1
138	115	-1
169	93	1
0	15	1
102	146	-1
39	275	-1
116	71	-1
74	273	-1
178	149	-1
134	55	-1
118	44	-1
67	271	1
4	125	-1
3	219	1
60	34	-1
133	54	-1
58	77	-1
159	213	-1
51	205	-1
145	238	1
141	248	-1
13	135	1
10	28	1
169	148	1
162	94	-1
50	246	-1
36	157	-1
8	237	-1
104	196	1
140	86	-1
129	51	-1
55	287	-1
90	177	1
26	268	-1
144	185	-1
31	166	-1
133	236	-1
73	218	-1
153	136	-1
20	196	1
85	27	-1
93	214	-1
45	12	1
31	112	-1
166	198	-1
61	245	1
38	10	-1
130	51	-1
180	172	1
80	75	-1
46	227	1
81	186	-1
11	3	-1
12	194	-1
95	72	-1
5	59	1
10	216	1
39	16	1
175	130	-1
53	14	1
34	265	-1
56	15	1
129	128	-1
160	249	-1
75	92	-1
48	242	1
8	2	1
103	37	1
103	125	-1
121	295	1
171	106	1
80	144	-1
9	299	1
149	70	-1
87	167	-1
16	4	1
158	128	-1
76	273	-1
6	212	-1
24	206	-1
156	276	1
112	153	1
86	102	-1
13	227	-1
134	257	1
124	296	-1
110	39	-1
96	32	1
162	129	-1
110	112	-1
172	110	1
95	135	1
149	250	1
134	196	-1
121	47	-1
169	220	1
140	274	-1
104	209	1
66	104	-1
25	33	-1
36	50	1
35	204	-1
170	98	1
35	43	-1
118	197	1
156	147	1
163	124	1
7	180	-1
75	113	-1
48	107	-1
145	182	1
48	98	-1
81	26	-1
63	301	1
30	104	1
24	297	-1
137	97	-1
113	149	-1
51	188	1
0	100	-1
155	188	-1
52	236	-1
29	200	-1
134	65	-1
128	255	-1
17	54	1
99	230	1
148	276	-1
172	229	1
128	204	-1
15	121	-1
124	273	-1
94	87	1
123	152	-1
103	278	-1
120	123	-1
169	108	-1
96	226	-1
83	121	-1
101	264	-1
99	277	-1
125	57	1
65	89	1
120	130	1
22	290	-1
40	297	-1
117	50	-1
77	23	1
31	301	-1
12	258	1
52	119	-1
57	15	1
146	288	1
123	70	-1
160	194	-1
128	64	-1
25	295	-1
64	103	-1
17	236	-1
105	63	-1
55	16	1
136	207	-1
54	28	1
148	69	1
56	263	1
144	212	1
24	53	-1
136	265	-1
28	191	-1
129	151	-1
34	292	1
56	233	1
136	155	-1
181	189	-1
45	116	-1
1	138	1
168	134	-1
176	145	-1
166	123	-1
147	284	-1
109	208	1
7	261	-1
13	64	-1
179	262	1
119	282	-1
161	115	1
77	259	-1
48	110	-1
98	191	-1
56	183	-1
115	290	-1
55	80	-1
91	30	-1
137	233	1
18	90	1
37	256	1
128	76	-1
125	131	1
7	46	1
60	159	1
170	300	-1
37	72	-1
171	175	-1
177	149	-1
113	73	-1
55	15	1
76	28	-1
74	298	-1
76	215	-1
131	146	-1
114	300	-1
7	239	-1
180	195	-1
25	182	1
28	54	-1
93	31	-1
44	72	-1
96	238	-1
74	85	-1
149	260	1
56	173	-1
60	264	-1
63	18	1
106	37	1
103	230	1
111	300	-1
162	83	1
147	203	-1
43	78	1
75	187	-1
9	145	-1
134	250	-1
65	294	1
21	221	-1
86	248	-1
148	150	1
83	36	-1
151	249	-1
78	225	-1
84	27	1
158	231	1
93	302	-1
85	105	-1
61	18	1
67	197	1
34	214	-1
4	289	1
179	177	1
168	118	-1
144	241	1
130	138	1
30	212	1
43	11	-1
97	187	-1
124	48	-1
167	224	1
49	270	1
136	111	-1
100	119	-1
109	168	-1
14	194	-1
129	245	1
164	132	-1
168	88	-1
29	112	-1
54	62	-1
44	12	1
108	38	-1
15	49	1
90	206	-1
98	247	1
153	74	1
151	145	-1
130	95	1
14	3	1
75	102	1
71	148	1
26	7	1
18	69	-1
176	176	1
94	31	-1
91	70	-1
49	67	-1
140	192	-1
1	222	1
9	282	-1
160	149	-1
108	59	-1
162	248	-1
126	252	-1
28	269	1
59	85	-1
10	161	1
61	168	-1
105	91	-1
4	107	-1
72	21	-1
79	26	-1
122	143	-1
30	139	1
147	292	1
21	5	-1
162	98	-1
98	33	-1
39	79	1
94	235	-1
104	202	-1
35	163	-1
43	136	-1
171	231	-1
141	130	1
66	19	1
66	78	1
43	51	1
66	124	-1
119	46	1
127	50	-1
106	48	-1
125	174	1
135	96	1
103	58	-1
65	223	-1
171	245	1
87	189	1
120	195	-1
58	177	1
131	82	1
41	284	-1
38	280	1
52	143	-1
57	245	1
73	22	-1
11	180	-1
85	35	1
117	270	1
59	79	1
143	268	-1
135	131	-1
13	199	-1
127	147	1
102	279	-1
67	133	1
48	56	1
120	104	1
35	99	-1
100	268	-1
119	116	-1
99	260	-1
8	32	1
45	276	-1
98	162	-1
157	205	-1
53	110	1
6	64	-1
101	141	-1
27	195	-1
85	285	-1
2	101	-1
9	2	1
169	127	-1
90	77	1
41	11	1
27	230	1
157	164	-1
152	99	1
61	103	-1
21	288	-1
104	276	-1
39	10	-1
101	53	1
23	299	-1
66	294	1
86	28	-1
32	8	1
0	291	1
161	146	-1
72	244	-1
132	259	-1
117	222	-1
157	271	-1
82	109	1
24	35	-1
154	75	-1
53	71	-1
31	99	1
21	219	-1
5	168	1
83	80	-1
131	246	-1
6	251	-1
27	38	-1
2	117	-1
109	173	-1
152	176	-1
20	5	1
77	141	-1
180	238	-1
150	277	-1
15	188	-1
28	174	-1
77	24	-1
86	209	1
70	98	1
17	247	1
80	280	1
39	196	-1
76	23	1
163	123	-1
101	35	1
72	234	-1
164	269	-1
16	234	-1
138	160	-1
82	218	-1
3	129	1
112	164	-1
55	239	-1
78	263	1
104	37	1
143	91	-1
57	61	-1
138	78	-1
63	216	1
22	57	1
166	84	1
102	133	-1
45	214	1
86	254	-1
34	197	1
144	63	-1
155	75	1
92	62	-1
147	243	-1
122	65	-1
6	229	-1
96	127	-1
172	134	-1
67	20	1
2	142	-1
149	266	-1
36	25	-1
17	4	-1
79	169	1
98	296	1
179	165	-1
62	262	1
64	170	-1
157	150	1
0	0	1
40	10	-1
154	240	-1
89	89	-1
51	278	1
81	225	-1
16	68	1
169	235	-1
4	175	1
163	131	-1
28	159	-1
139	60	-1
154	267	1
16	116	-1
163	102	-1
100	217	-1
106	263	-1
10	76	-1
148	73	-1
112	157	1
26	159	1
117	73	-1
163	207	-1
51	289	1
127	140	-1
32	176	-1
94	36	-1
153	121	-1
40	180	-1
129	205	-1
49	161	1
35	142	-1
38	122	-1
2	266	-1
165	161	1
124	50	-1
41	17	1
0	256	1
109	232	1
143	63	1
77	246	-1
165	184	1
93	277	-1
134	170	-1
173	174	1
78	162	-1
14	40	1
165	198	-1
58	188	-1
108	254	-1
122	95	-1
173	133	-1
113	94	1
117	43	-1
8	135	1
62	124	-1
116	114	-1
31	179	-1
37	58	1
44	100	-1
126	49	-1
146	96	1
106	118	-1
16	191	-1
114	211	1
163	83	1
79	34	1
52	247	-1
156	274	1
81	169	-1
25	6	1
50	235	1
79	296	1
110	141	-1
84	200	-1
52	14	-1
38	255	1
162	286	-1
150	177	1
22	300	-1
95	59	-1
151	241	1
74	22	1
166	175	-1
55	165	1
105	284	-1
65	19	-1
4	27	-1
169	288	-1
119	254	-1
60	17	-1
132	54	1
62	210	-1
100	39	-1
53	124	-1
161	155	-1
61	267	1
90	168	1
7	73	-1
93	83	-1
109	39	-1
29	217	-1
157	213	1
55	76	-1
131	109	-1
155	261	-1
47	187	-1
22	154	-1
151	126	-1
88	29	-1
166	184	1
153	287	-1
9	128	-1
56	204	-1
40	205	1
2	0	1
166	94	-1
126	251	1
167	215	-1
155	280	1
14	202	-1
46	33	-1
173	193	-1
60	200	-1
162	198	-1
58	88	1
84	120	1
47	198	-1
37	52	-1
169	272	-1
174	193	-1
23	6	-1
99	100	-1
140	101	-1
100	34	1
92	172	1
7	144	-1
132	298	-1
92	283	1
74	159	1
92	140	-1
147	166	-1
77	202	-1
79	24	1
2	303	1
170	111	-1
38	172	-1
45	225	1
69	20	1
10	289	1
1	262	1
36	282	-1
71	21	-1
17	203	1
158	79	1
111	153	-1
117	223	1
1	267	1
11	17	1
82	132	1
5	1	-1
101	122	-1
45	30	-1
169	292	1
78	154	1
120	109	-1
145	64	-1
128	75	-1
161	82	-1
123	48	-1
5	237	-1
68	185	1
86	253	-1
143	190	1
23	279	1
41	137	1
32	99	-1
23	224	1
102	120	1
172	136	-1
101	57	1
174	235	-1
61	209	1
23	275	-1
103	139	1
129	290	-1
149	303	-1
173	208	1
12	20	1
122	48	1
87	89	-1
170	208	1
150	171	1
50	34	1
174	115	1
133	299	1
26	269	-1
130	302	-1
17	81	-1
27	183	-1
180	270	1
165	84	-1
25	286	-1
69	212	-1
176	264	-1
59	41	1
106	220	1
174	167	-1
152	237	1
49	220	1
120	47	-1
156	240	-1
122	166	-1
153	155	-1
135	259	-1
96	274	-1
39	301	-1
144	229	-1
180	251	1
75	257	1
51	199	-1
151	71	-1
96	253	-1
26	22	1
59	113	1
51	126	1
31	8	-1
31	232	1
163	110	1
145	186	1
159	239	-1
75	22	-1
139	201	-1
21	126	1
131	178	-1
3	95	-1
147	66	-1
119	68	1
46	12	-1
73	228	1
164	123	1
180	255	-1
46	271	-1
100	79	-1
153	279	-1
7	1	-1
15	4	1
32	179	1
173	111	-1
33	8	1
152	278	-1
108	128	1
112	87	1
14	164	-1
41	176	-1
76	31	-1
126	147	-1
19	43	-1
114	192	1
64	295	1
13	137	-1
57	88	1
152	72	-1
146	146	1
3	120	1
134	197	1
42	11	-1
131	53	1
11	137	-1
171	253	-1
69	121	-1
54	144	-1
128	152	-1
71	203	-1
179	182	1
34	25	1
159	181	1
28	233	1
110	77	-1
118	162	-1
68	291	-1
112	161	-1
155	202	-1
145	139	1
77	117	-1
158	302	1
166	303	1
19	266	-1
111	39	-1
42	55	-1
148	288	1
111	243	1
140	140	1
87	286	-1
32	178	-1
125	49	1
83	29	-1
126	171	1
82	158	1
149	166	-1
59	112	-1
23	227	-1
98	109	-1
70	21	1
36	297	-1
167	269	1
74	162	-1
167	294	1
81	224	1
16	134	1
160	193	-1
56	125	-1
141	173	-1
90	279	-1
13	3	1
72	130	-1
95	208	1
164	83	-1
58	122	-1
97	56	-1
98	222	-1
135	105	-1
123	65	-1
171	190	-1
87	143	-1
40	293	1
125	80	1
112	40	-1
21	148	1
21	63	-1
122	58	1
118	101	-1
49	13	-1
20	264	-1
160	82	1
10	2	-1
171	145	-1
25	243	-1
54	299	-1
137	60	-1
157	227	-1
105	69	1
82	26	-1
19	257	1
29	7	1
38	163	-1
95	32	1
47	13	-1
62	45	1
41	233	1
24	249	-1
12	11	1
151	185	1
79	158	-1
102	272	-1
43	42	1
6	1	-1
80	142	-1
25	186	1
132	96	1
81	158	-1
72	211	-1
141	139	-1
128	51	-1
37	209	1
147	78	1
167	259	-1
133	153	1
15	213	1
46	297	-1
16	120	1
68	125	1
150	71	-1
1	106	1
146	254	1
60	84	-1
15	157	-1
58	16	1
124	111	-1
20	210	-1
74	91	-1
69	45	-1
44	114	-1
11	215	-1
148	201	-1
70	167	-1
29	86	1
62	18	1
138	60	1
18	221	-1
139	253	-1
69	229	-1
129	160	-1
50	82	1
46	295	1
67	170	1
6	150	1
68	68	-1
42	294	1
141	61	1
143	228	-1
59	93	-1
44	292	1
132	184	1
117	252	-1
62	216	-1
174	207	-1
84	158	-1
114	217	-1
61	126	1
165	150	-1
123	181	-1
159	179	1
161	281	1
47	293	-1
27	92	-1
140	171	-1
8	258	1
97	38	1
30	8	1
1	0	1
87	239	-1
57	77	-1
49	169	1
75	24	-1
113	67	-1
108	242	1
115	287	1
113	41	1
83	232	-1
11	87	1
114	41	-1
126	194	1
152	283	1
94	69	-1
115	42	1
103	291	1
18	23	1
78	150	1
138	107	1
47	95	-1
69	153	1
80	151	-1
119	155	1
14	135	1
92	261	-1
180	201	-1
152	179	1
164	211	-1
68	163	-1
165	195	-1
144	175	-1
35	156	-1
105	37	-1
172	265	-1
127	107	-1
