35	215	-1
129	877	1
103	983	1
139	327	-1
104	763	1
34	285	1
140	880	1
73	643	1
138	76	-1
113	33	-1
40	1035	1
30	261	1
10	532	1
120	447	1
22	241	1
140	874	1
94	979	1
81	159	1
143	340	1
139	496	-1
82	177	-1
132	932	1
108	725	-1
41	571	1
114	885	-1
34	355	1
131	1034	-1
10	417	1
10	339	1
34	382	-1
112	324	-1
23	929	1
8	156	1
120	412	1
129	879	1
123	893	-1
90	739	1
124	671	1
3	811	1
85	539	1
68	900	1
129	742	1
133	871	1
48	982	1
134	413	1
73	922	-1
139	652	-1
139	607	1
58	1048	1
116	419	1
97	624	1
82	361	1
82	254	-1
127	174	-1
3	972	-1
3	966	-1
94	876	1
143	468	-1
111	360	1
10	411	1
113	166	-1
10	23	1
65	1022	-1
116	24	1
131	837	1
82	549	-1
107	196	1
113	167	1
140	855	1
82	47	1
45	936	1
41	565	-1
91	799	1
40	1014	-1
97	556	1
104	725	-1
102	188	-1
91	803	1
34	294	-1
105	773	-1
100	464	1
87	900	1
68	953	-1
134	291	-1
3	729	-1
111	465	-1
91	608	-1
82	223	1
84	650	-1
11	621	-1
3	754	1
45	683	-1
17	988	1
139	873	1
84	769	-1
11	531	-1
0	728	1
58	1030	1
126	107	1
41	726	-1
88	170	1
97	273	-1
129	906	-1
134	300	-1
103	978	1
34	325	1
34	397	1
97	634	-1
109	914	-1
133	933	1
82	469	-1
9	391	-1
43	295	-1
63	226	1
49	391	1
30	605	1
103	886	1
139	455	1
140	906	1
97	493	1
85	544	-1
84	751	-1
34	424	-1
126	261	1
33	833	-1
17	956	1
33	816	-1
131	841	1
51	875	-1
45	750	-1
21	85	1
72	755	-1
33	894	-1
63	212	-1
83	493	1
40	994	1
74	665	-1
95	113	1
125	765	-1
43	302	1
85	629	1
4	63	-1
82	311	1
63	23	-1
124	1013	-1
84	1027	-1
116	279	1
116	206	1
55	791	1
114	1022	-1
106	126	1
105	735	1
51	58	1
6	287	1
124	672	-1
67	105	-1
68	958	-1
94	646	1
124	866	1
16	430	-1
116	278	1
26	868	-1
49	251	1
97	393	1
80	419	1
34	339	1
124	696	1
23	1054	-1
82	249	1
74	645	-1
63	24	1
111	284	-1
139	575	-1
107	73	1
83	700	1
134	257	-1
127	816	-1
133	637	-1
125	818	-1
121	80	-1
83	453	1
19	570	-1
54	66	-1
30	481	1
108	784	1
26	855	-1
106	73	1
107	183	-1
91	526	1
55	980	1
72	599	1
73	800	1
24	287	1
73	728	1
123	891	-1
74	875	-1
133	750	-1
53	775	-1
83	515	-1
102	174	-1
83	865	-1
110	1043	1
112	217	1
111	313	-1
74	724	1
143	334	-1
90	917	1
26	844	-1
82	143	1
76	138	1
10	291	-1
125	1047	1
97	530	-1
33	1027	1
45	925	1
138	182	-1
126	258	1
26	709	-1
123	968	1
64	127	-1
6	298	1
43	617	-1
61	148	-1
68	894	1
96	682	-1
112	191	-1
85	553	-1
30	583	1
82	129	1
21	130	-1
61	313	1
118	17	-1
46	601	-1
6	154	-1
49	350	-1
74	830	1
105	651	-1
53	747	1
134	297	1
53	908	1
124	987	1
103	1035	1
125	1037	1
137	426	-1
57	1043	-1
74	700	1
82	568	1
5	955	-1
91	793	1
144	108	-1
83	401	1
143	353	1
23	892	1
54	91	1
32	964	1
72	713	-1
106	97	-1
34	392	-1
29	301	1
83	327	-1
63	42	1
65	976	1
143	567	-1
97	539	1
121	132	-1
82	312	-1
133	611	-1
31	127	-1
111	437	1
33	925	-1
133	433	-1
85	405	1
88	174	1
79	706	-1
134	610	1
2	462	-1
120	446	1
74	674	1
61	263	1
39	485	1
109	945	-1
133	790	-1
82	219	1
140	885	-1
45	813	-1
123	930	-1
34	431	1
34	238	1
68	785	-1
10	267	1
30	590	-1
34	179	-1
19	558	-1
43	718	1
10	557	-1
49	587	-1
30	571	1
95	54	-1
122	1019	1
26	637	-1
110	998	1
131	970	-1
99	686	1
78	182	1
92	827	-1
30	279	-1
30	561	-1
139	392	1
34	402	-1
21	101	1
143	541	1
112	253	1
73	650	-1
69	730	1
28	309	1
67	137	1
134	437	-1
85	411	1
27	372	1
83	952	-1
139	835	1
83	429	-1
34	172	1
111	549	-1
119	908	1
53	964	-1
113	72	-1
110	1048	1
78	271	-1
92	857	-1
80	466	1
82	604	-1
85	520	-1
39	382	-1
30	601	1
82	217	1
61	129	1
82	579	-1
31	71	1
12	87	-1
90	730	1
41	576	1
34	210	1
2	289	-1
45	600	-1
43	513	1
9	416	-1
133	868	-1
110	1019	1
100	533	-1
116	2	1
9	307	1
92	838	-1
43	664	-1
72	656	1
67	261	1
100	381	-1
97	429	-1
65	1005	1
26	710	1
63	33	1
10	150	-1
53	862	-1
143	383	1
133	646	1
51	18	-1
49	367	1
23	974	1
9	456	-1
74	776	-1
125	1025	1
131	968	1
16	259	-1
63	98	1
83	871	-1
140	835	1
2	255	-1
83	609	-1
43	412	1
51	83	1
27	454	1
68	736	-1
37	56	-1
21	116	-1
133	459	1
92	845	1
56	328	-1
121	79	-1
125	776	1
114	910	1
11	547	1
9	514	1
30	627	-1
34	423	-1
19	645	-1
121	16	-1
3	907	1
9	573	1
105	524	-1
91	587	1
22	584	-1
83	856	1
109	1040	1
39	500	1
13	41	1
30	469	1
116	298	-1
83	296	1
127	160	1
35	148	1
116	620	1
80	366	1
89	991	1
64	140	1
49	340	-1
82	583	-1
139	874	-1
130	36	1
129	789	-1
54	69	1
34	313	1
94	673	1
134	373	1
28	629	1
46	622	-1
33	969	1
73	683	-1
123	982	-1
27	427	-1
125	1049	-1
124	849	-1
99	656	1
83	332	1
34	170	1
106	88	-1
85	624	1
89	1043	-1
4	23	-1
116	592	-1
84	791	1
53	924	-1
143	232	-1
14	1028	-1
134	429	-1
22	258	1
23	888	1
63	53	1
3	983	-1
139	967	-1
4	39	1
54	61	1
134	187	1
69	986	-1
113	28	1
94	1022	-1
72	609	1
139	401	1
84	143	-1
28	294	-1
54	29	-1
23	965	-1
115	77	1
125	799	1
17	1035	1
2	351	-1
7	773	-1
9	341	1
109	1027	-1
123	980	1
49	420	1
82	514	-1
125	999	-1
97	632	1
51	31	1
108	828	-1
116	259	1
38	353	1
94	574	1
19	383	1
51	47	1
134	303	1
82	485	1
97	494	-1
129	911	1
92	964	-1
68	794	-1
133	539	1
24	286	-1
85	551	1
116	563	1
55	789	-1
126	264	-1
138	126	-1
31	117	1
45	906	1
84	841	-1
8	148	-1
72	294	-1
137	471	1
83	623	1
23	904	-1
19	480	-1
78	203	1
60	990	1
109	809	-1
22	471	1
32	1000	-1
45	633	1
34	195	1
107	84	1
68	963	1
93	249	-1
83	397	-1
49	645	1
56	296	1
73	687	1
133	602	1
8	168	1
127	849	-1
82	561	1
100	384	-1
116	119	-1
125	1009	1
134	426	-1
39	446	1
83	908	-1
134	682	-1
63	57	1
55	808	1
106	220	-1
83	549	-1
132	775	-1
64	124	-1
125	851	1
38	360	1
56	330	-1
74	814	1
118	189	1
55	1040	1
127	753	1
123	754	1
49	592	-1
31	52	1
86	810	1
6	328	-1
99	781	-1
140	845	1
132	853	1
143	444	1
134	768	-1
23	903	1
125	744	-1
82	481	-1
9	587	1
134	435	1
66	156	-1
39	468	-1
37	147	1
91	820	1
139	511	1
124	695	1
118	60	1
92	1011	-1
61	277	1
79	606	1
137	424	-1
73	725	-1
139	750	-1
5	1026	-1
140	988	1
91	576	-1
139	293	1
131	942	1
74	713	1
121	58	1
23	935	-1
109	990	1
1	445	1
91	560	1
117	621	-1
30	492	1
99	714	1
19	634	-1
49	347	1
51	1	-1
86	875	-1
83	625	-1
133	409	1
55	776	1
84	1010	1
33	1014	-1
91	530	1
124	911	1
108	925	1
84	677	1
125	704	1
26	834	1
105	798	1
85	524	-1
31	35	1
91	726	1
22	410	1
45	848	1
123	1012	1
139	951	-1
139	522	-1
55	910	1
48	906	1
111	507	1
129	953	-1
97	487	1
140	970	-1
82	538	-1
141	618	1
7	634	-1
